date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:02:06	309989/309989	---M--	200	added ('OK')	image/jpeg	etag:%222f620b-4bae5-52a6acf843000%22	http://www.ptclinic.com/websites/514/website/photos/locations/garland.jpg	C:/My%20Web%20Sites/Rehab/www.ptclinic.com/websites/514/website/photos/locations/garland.jpg	(from http://www.rmpt.com/location)
09:02:06	220/220	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:02:06%20GMT	http://www.rmpt.com/print/paperwork	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/paperwork.69.delayed	(from http://www.rmpt.com/paperwork)
09:02:07	859/859	---M-Z	200	added ('OK')	text/javascript	etag:%223e95a-35b-4e1022eab3900%22	http://www.ptclinic.com/site/faq_j.js	C:/My%20Web%20Sites/Rehab/www.ptclinic.com/site/faq_j.js	(from http://www.rmpt.com/faq)
09:02:08	13472/13472	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:06%20GMT	http://www.rmpt.com/library_firstVisit	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_firstVisit.html	(from http://www.rmpt.com/faq)
09:02:11	13353/13353	---M--	200	added ('OK')	image/jpeg	etag:%223e96b-3429-4e1022eba7b40%22	http://www.ptclinic.com/site/firstvisitsnapshot.jpg	C:/My%20Web%20Sites/Rehab/www.ptclinic.com/site/firstvisitsnapshot.jpg	(from http://www.rmpt.com/faq)
09:02:11	214/214	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:02:10%20GMT	http://www.rmpt.com/print/faq	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/faq.6d.delayed	(from http://www.rmpt.com/faq)
09:02:11	220/220	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:02:11%20GMT	http://www.rmpt.com/print/contactus	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/contactus	(from http://www.rmpt.com/contactus)
09:02:12	216/216	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:02:11%20GMT	http://www.rmpt.com/print/links	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/links	(from http://www.rmpt.com/links)
09:02:13	13072/13072	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:11%20GMT	http://www.rmpt.com/about	C:/My%20Web%20Sites/Rehab/www.rmpt.com/about.html	(from http://www.rmpt.com/sitemap)
09:02:15	14207/14207	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:13%20GMT	http://www.rmpt.com/careers	C:/My%20Web%20Sites/Rehab/www.rmpt.com/careers.html	(from http://www.rmpt.com/sitemap)
09:02:16	12465/12465	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:14%20GMT	http://www.rmpt.com/physical-therapy-greenville	C:/My%20Web%20Sites/Rehab/www.rmpt.com/physical-therapy-greenville.html	(from http://www.rmpt.com/sitemap)
09:02:18	14829/14829	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:16%20GMT	http://www.rmpt.com/staff	C:/My%20Web%20Sites/Rehab/www.rmpt.com/staff.html	(from http://www.rmpt.com/sitemap)
09:02:18	218/218	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:02:18%20GMT	http://www.rmpt.com/print/sitemap	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/sitemap	(from http://www.rmpt.com/sitemap)
09:02:18	235/235	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:02:18%20GMT	http://www.rmpt.com/print/physical-therapy-terrell	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/physical-therapy-terrell	(from http://www.rmpt.com/physical-therapy-terrell)
09:02:19	236/236	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:02:18%20GMT	http://www.rmpt.com/print/physical-therapy-rockwall	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/physical-therapy-rockwall	(from http://www.rmpt.com/physical-therapy-rockwall)
09:02:19	235/235	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:02:19%20GMT	http://www.rmpt.com/print/physical-therapy-rowlett	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/physical-therapy-rowlett	(from http://www.rmpt.com/physical-therapy-rowlett)
09:02:19	236/236	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:02:19%20GMT	http://www.rmpt.com/print/physical-therapy-mesquite	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/physical-therapy-mesquite	(from http://www.rmpt.com/physical-therapy-mesquite)
09:02:20	235/235	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:02:19%20GMT	http://www.rmpt.com/print/physical-therapy-quinlan	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/physical-therapy-quinlan	(from http://www.rmpt.com/physical-therapy-quinlan)
09:02:20	237/237	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:02:20%20GMT	http://www.rmpt.com/print/physical-therapy-forney-tx	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/physical-therapy-forney-tx	(from http://www.rmpt.com/physical-therapy-forney-tx)
09:02:21	3376/3376	---M--	200	added ('OK')	image/gif	etag:%223edce-d30-4e1022f625400%22	http://www.ptclinic.com/site/tab2.gif	C:/My%20Web%20Sites/Rehab/www.ptclinic.com/site/tab2.gif	(from http://www.ptclinic.com/site/ui.tabs.css)
09:02:21	771/771	---M--	200	added ('OK')	image/gif	etag:%223ed95-303-4e1022f43cf80%22	http://www.ptclinic.com/site/loading.gif	C:/My%20Web%20Sites/Rehab/www.ptclinic.com/site/loading.gif	(from http://www.ptclinic.com/site/ui.tabs.css)
09:02:24	26617/26617	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:21%20GMT	http://www.rmpt.com/library_systemic_51	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_systemic_51.html	(from http://www.rmpt.com/library_systemic)
09:02:27	254944/254944	---M--	200	added ('OK')	application/pdf	etag:%22124000c-3e3e0-58f76748%22	http://www.rmpt.com/paperwork/RMPT_RX_Pad2017.pdf	C:/My%20Web%20Sites/Rehab/www.rmpt.com/paperwork/RMPT_RX_Pad2017.pdf	(from http://www.rmpt.com/paperwork)
09:02:27	27630/27630	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:24%20GMT	http://www.rmpt.com/library_systemic_57	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_systemic_57.html	(from http://www.rmpt.com/library_systemic)
09:02:29	23900/23900	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:27%20GMT	http://www.rmpt.com/library_systemic_65	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_systemic_65.html	(from http://www.rmpt.com/library_systemic)
09:02:30	24805/24805	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:27%20GMT	http://www.rmpt.com/library_systemic_66	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_systemic_66.html	(from http://www.rmpt.com/library_systemic)
09:02:32	22089/22089	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:29%20GMT	http://www.rmpt.com/library_systemic_67	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_systemic_67.html	(from http://www.rmpt.com/library_systemic)
09:02:32	21814/21814	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:30%20GMT	http://www.rmpt.com/library_systemic_68	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_systemic_68.html	(from http://www.rmpt.com/library_systemic)
09:02:35	21715/21715	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:32%20GMT	http://www.rmpt.com/library_systemic_69	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_systemic_69.html	(from http://www.rmpt.com/library_systemic)
09:02:35	21683/21683	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:32%20GMT	http://www.rmpt.com/library_systemic_73	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_systemic_73.html	(from http://www.rmpt.com/library_systemic)
09:02:36	6880/6880	---M-Z	200	added ('OK')	text/javascript	etag:%2244a15-1ae0-4e0a67603dc00%22	http://ptclinic.com/sys/js/swfobject.js	C:/My%20Web%20Sites/Rehab/ptclinic.com/sys/js/swfobject.js	(from http://www.rmpt.com/library_treatments)
09:02:37	20266/20266	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:35%20GMT	http://www.rmpt.com/library_treatments_70	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_70.html	(from http://www.rmpt.com/library_treatments)
09:02:39	19607/19607	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:37%20GMT	http://www.rmpt.com/library_treatments_96	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_96.html	(from http://www.rmpt.com/library_treatments)
09:02:41	19646/19646	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:39%20GMT	http://www.rmpt.com/library_treatments_94	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_94.html	(from http://www.rmpt.com/library_treatments)
09:02:42	29255/29255	---M--	200	added ('OK')	image/gif	etag:%2236352-7247-4e0a5c1d48a40%22	http://ptclinic.com/medlibrary/body/video_norm.gif	C:/My%20Web%20Sites/Rehab/ptclinic.com/medlibrary/body/video_norm.gif	(from http://www.rmpt.com/library_treatments)
09:02:43	20540/20540	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:41%20GMT	http://www.rmpt.com/library_treatments_42	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_42.html	(from http://www.rmpt.com/library_treatments)
09:02:44	20127/20127	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:42%20GMT	http://www.rmpt.com/library_treatments_50	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_50.html	(from http://www.rmpt.com/library_treatments)
09:02:46	20505/20505	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:43%20GMT	http://www.rmpt.com/library_treatments_86	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_86.html	(from http://www.rmpt.com/library_treatments)
09:02:47	25451/25451	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:44%20GMT	http://www.rmpt.com/library_exercise_58	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_exercise_58.html	(from http://www.rmpt.com/library_exercise&article=62)
09:02:48	22171/22171	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:46%20GMT	http://www.rmpt.com/library_exercise_60	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_exercise_60.html	(from http://www.rmpt.com/library_exercise&article=62)
09:02:49	21646/21646	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:47%20GMT	http://www.rmpt.com/library_exercise_61	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_exercise_61.html	(from http://www.rmpt.com/library_exercise&article=62)
09:02:51	26492/26492	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:48%20GMT	http://www.rmpt.com/library_exercise_62	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_exercise_62.html	(from http://www.rmpt.com/library_exercise&article=62)
09:02:52	30982/30982	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:49%20GMT	http://www.rmpt.com/library_md_70	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_md_70.html	(from http://www.rmpt.com/library_md)
09:03:06	340826/340826	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:02:51%20GMT	http://www.rmpt.com/library_md_72	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_md_72.html	(from http://www.rmpt.com/library_md)
09:03:22	532169/532169	---M--	200	added ('OK')	application/pdf	etag:%2212403dc-81ec9-513f269e%22	http://www.rmpt.com/paperwork/HIPAAPrivacyNoticev2013.pdf	C:/My%20Web%20Sites/Rehab/www.rmpt.com/paperwork/HIPAAPrivacyNoticev2013.pdf	(from http://www.rmpt.com/paperwork)
09:03:27	718866/718866	---M--	200	added ('OK')	application/pdf	etag:%2212403de-af812-513f269e%22	http://www.rmpt.com/paperwork/newpatientdocs2013-02-19c.pdf	C:/My%20Web%20Sites/Rehab/www.rmpt.com/paperwork/newpatientdocs2013-02-19c.pdf	(from http://www.rmpt.com/paperwork)
09:03:27	3261/3261	---M-Z	200	added ('OK')	text/javascript	etag:%223efb4-cbd-4fb1d048fd100%22	https://ptclinic.com/site/jquery.fitvids.js	C:/My%20Web%20Sites/Rehab/ptclinic.com/site/jquery.fitvids.js	(from http://www.rmpt.com/library_firstVisit)
09:03:27	205/205	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:03:27%20GMT	http://www.rmpt.com/paperwork/	C:/My%20Web%20Sites/Rehab/www.rmpt.com/paperwork/index.html	(from http://www.rmpt.com/library_firstVisit)
09:03:27	216/216	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:03:27%20GMT	http://www.rmpt.com/print/about	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/about	(from http://www.rmpt.com/about)
09:03:28	199/199	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:03:27%20GMT	http://www.rmpt.com/faq/	C:/My%20Web%20Sites/Rehab/www.rmpt.com/faq/index.html	(from http://www.rmpt.com/library_firstVisit)
09:03:28	204/204	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:03:27%20GMT	http://www.rmpt.com/location/	C:/My%20Web%20Sites/Rehab/www.rmpt.com/location/index.html	(from http://www.rmpt.com/library_firstVisit)
09:03:28	203/203	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:03:27%20GMT	http://www.rmpt.com/library/	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library/index.html	(from http://www.rmpt.com/library_firstVisit)
09:03:28	218/218	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:03:27%20GMT	http://www.rmpt.com/print/careers	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/careers.95.delayed	(from http://www.rmpt.com/careers)
09:03:28	238/238	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:03:28%20GMT	http://www.rmpt.com/print/physical-therapy-greenville	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/physical-therapy-greenville	(from http://www.rmpt.com/physical-therapy-greenville)
09:03:29	269/269	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2026%20Jul%202018%2014:03:28%20GMT	http://www.rmpt.com/websites/514/website/photos/groupshot.jpg	C:/My%20Web%20Sites/Rehab/www.rmpt.com/websites/514/website/photos/groupshot.jpg	(from http://www.rmpt.com/staff)
09:03:29	216/216	---MC-	302	error ('Found')	text/html	date:Thu,%2026%20Jul%202018%2014:03:29%20GMT	http://www.rmpt.com/print/staff	C:/My%20Web%20Sites/Rehab/www.rmpt.com/print/staff	(from http://www.rmpt.com/staff)
09:03:29	32595/32595	---M--	200	added ('OK')	image/jpeg	etag:%222f61c5-7f53-46e0c732f8680%22	http://www.ptclinic.com/websites/514/website/photos/groupshot.jpg	C:/My%20Web%20Sites/Rehab/www.ptclinic.com/websites/514/website/photos/groupshot.jpg	(from http://www.rmpt.com/staff)
09:03:30	11781/11781	---M--	200	added ('OK')	image/gif	etag:%223497e-2e05-4e0a5cc7fdd00%22	http://ptclinic.com/img/photos/strain.gif	C:/My%20Web%20Sites/Rehab/ptclinic.com/img/photos/strain.gif	(from http://www.rmpt.com/library_systemic_51)
09:03:30	205/205	---M--	200	added ('OK')	image/gif	etag:%22362d2-cd-4e0a5c15a7840%22	http://ptclinic.com/medlibrary/body/camera.gif	C:/My%20Web%20Sites/Rehab/ptclinic.com/medlibrary/body/camera.gif	(from http://www.rmpt.com/library_systemic_51)
09:03:31	20207/20207	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:29%20GMT	http://www.rmpt.com/library_treatments_33	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_33.html	(from http://www.rmpt.com/library_systemic_51)
09:03:32	20166/20166	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:30%20GMT	http://www.rmpt.com/library_treatments_40	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_40.html	(from http://www.rmpt.com/library_systemic_51)
09:03:33	19581/19581	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:30%20GMT	http://www.rmpt.com/library_treatments_93	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_93.html	(from http://www.rmpt.com/library_systemic_51)
09:03:33	20464/20464	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:31%20GMT	http://www.rmpt.com/library_treatments_56	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_56.html	(from http://www.rmpt.com/library_systemic_51)
09:03:34	20317/20317	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:31%20GMT	http://www.rmpt.com/library_treatments_72	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_72.html	(from http://www.rmpt.com/library_systemic_51)
09:03:35	20349/20349	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:32%20GMT	http://www.rmpt.com/library_treatments_73	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_73.html	(from http://www.rmpt.com/library_systemic_51)
09:03:35	20617/20617	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:33%20GMT	http://www.rmpt.com/library_treatments_75	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_75.html	(from http://www.rmpt.com/library_systemic_51)
09:03:36	19522/19522	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:33%20GMT	http://www.rmpt.com/library_treatments_95	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_95.html	(from http://www.rmpt.com/library_systemic_51)
09:03:36	20195/20195	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:34%20GMT	http://www.rmpt.com/library_treatments_80	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_80.html	(from http://www.rmpt.com/library_systemic_51)
09:03:37	20313/20313	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:35%20GMT	http://www.rmpt.com/library_treatments_81	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_81.html	(from http://www.rmpt.com/library_systemic_51)
09:03:38	20778/20778	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:36%20GMT	http://www.rmpt.com/library_treatments_41	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_41.html	(from http://www.rmpt.com/library_systemic_57)
09:03:39	20412/20412	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:36%20GMT	http://www.rmpt.com/library_treatments_48	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_48.html	(from http://www.rmpt.com/library_systemic_57)
09:03:39	20402/20402	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:37%20GMT	http://www.rmpt.com/library_treatments_58	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_58.html	(from http://www.rmpt.com/library_systemic_57)
09:03:41	20218/20218	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:38%20GMT	http://www.rmpt.com/library_treatments_59	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_59.html	(from http://www.rmpt.com/library_systemic_57)
09:03:41	20289/20289	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:39%20GMT	http://www.rmpt.com/library_treatments_60	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_60.html	(from http://www.rmpt.com/library_systemic_57)
09:03:42	20508/20508	---MC-	200	added ('OK')	text/html	date:Thu,%2026%20Jul%202018%2014:03:39%20GMT	http://www.rmpt.com/library_treatments_74	C:/My%20Web%20Sites/Rehab/www.rmpt.com/library_treatments_74.html	(from http://www.rmpt.com/library_systemic_57)
09:03:43	14414/14414	---M--	200	added ('OK')	image/gif	etag:%22366f5-384e-4e0a5c4fd4180%22	http://www.ptclinic.com/medlibrary/images/v2/tenderpoints.gif	C:/My%20Web%20Sites/Rehab/www.ptclinic.com/medlibrary/images/v2/tenderpoints.gif	(from http://www.rmpt.com/library_systemic_65)
09:03:44	14345/14345	---M--	200	added ('OK')	image/gif	etag:%2236662-3809-4e0a5c4832f80%22	http://ptclinic.com/medlibrary/images/v2/incontinence.gif	C:/My%20Web%20Sites/Rehab/ptclinic.com/medlibrary/images/v2/incontinence.gif	(from http://www.rmpt.com/library_systemic_67)
09:03:46	31082/31082	---M--	200	added ('OK')	image/gif	etag:%223667e-796a-4e0a5c49271c0%22	http://ptclinic.com/medlibrary/images/v2/op.gif	C:/My%20Web%20Sites/Rehab/ptclinic.com/medlibrary/images/v2/op.gif	(from http://www.rmpt.com/library_systemic_66)
09:03:47	47860/47860	---M--	200	added ('OK')	image/gif	etag:%2236543-baf4-4e0a5c36144c0%22	http://ptclinic.com/medlibrary/images/oaprocess.gif	C:/My%20Web%20Sites/Rehab/ptclinic.com/medlibrary/images/oaprocess.gif	(from http://www.rmpt.com/library_systemic_57)
09:03:49	2126/2126	---M--	200	added ('OK')	image/gif	etag:%22305e5-84e-4e0a572420e80%22	http://www.ptclinic.com/img/get_adobe_reader.gif	C:/My%20Web%20Sites/Rehab/www.ptclinic.com/img/get_adobe_reader.gif	(from http://www.rmpt.com/library_exercise_62)
09:03:49	38310/38310	---M--	200	added ('OK')	image/gif	etag:%2236634-95a6-4e0a5c45568c0%22	http://ptclinic.com/medlibrary/images/v2/edema.gif	C:/My%20Web%20Sites/Rehab/ptclinic.com/medlibrary/images/v2/edema.gif	(from http://www.rmpt.com/library_systemic_68)
09:03:51	62654/62654	---M--	200	added ('OK')	image/gif	etag:%2236503-f4be-4e0a5c3243bc0%22	http://ptclinic.com/medlibrary/images/ear_anatomy.gif	C:/My%20Web%20Sites/Rehab/ptclinic.com/medlibrary/images/ear_anatomy.gif	(from http://www.rmpt.com/library_systemic_73)
